CUST_ID,INITIALS,CUST_NAME,ADDRESS1,ADDRESS2,ADDRESS3,CITY,STATE,COUNTRY,PIN_NO,MOBILE_NUMBER,EMAIL_ID,PAN,GENDER,BIRTH_DATE,AGE,CUST_TYPE,KYC_STATUS,DELIVERY_CHANNEL,RECORD_INSERT_DATE,PROCESSED_FLAG,PROCESSED_DATE,CHEQUE_NO,EFFECT_DATE,POL_NUM_TXT,REG_NO,ENGINE_NO,CHASSIS_NO,COVERNOTE_NO,PROPOSAL_NO,ENDORSEMENT_EFF_DATE,DOC_ID,VENDOR_PRIORITY,VENDOR_NAME,TELEPHONE_NO,NOMINEE_NAME,RELATIONSHIP,POLICY_NO,E_POLICY_NO,ISSUED_DATE,MAKER,MODEL_NO,BODY_TYPE,MANUFACTURE_YEAR,SEATING_CAPACITY,PREMIUM_AMOUNT,RECEIPT_DATE
1973,S,Subba,Missouri,Missouri,Missouri,Missouri,UP,Afghanistan,277631,317131353,Subba23@gmail.com,Sub808S,Female,03/12/2000,23,New ,OngoingMonitoring,G-Mail,03/12/2000,FALSE,03/12/2000,349828767,03/12/2000,704,1132,2327,2354,9650,588,22/01/1994,6,2,AlmaMaterLLC,503088,Subba,MARRID,7581,50,03/12/1996,sinoploxpvt,4431,All,2000,10,789081,07/12/2003
1474,T,Tarun,Ohio,Ohio,Ohio,Ohio,Goa,Oman,176313,744700373,Tarun38@rediff.co.in,Tar500T,Transgender,18/11/2008,38,Potential ,OngoingMonitoring,G-Mail,18/11/2008,FALSE,18/11/2008,184163816,18/11/2008,585,2997,4828,2328,6086,2902,20/12/1991,18,2,DriStickDecalCorp,623995,Tarun,SINGLE,3555,4870,13/03/2007, ACS ,4903,All,1996,7,38749,05/09/2004
2397,S,Smith,Houston,Houston,Houston,Houston,MP,Pakistan,343122,925549083,Smith56@rediff.co.in,Smi877S,Transgender,10/09/2005,56,New ,CustomerIdentificationProgram,courier,10/09/2005,TRUE,10/09/2005,877826386,10/09/2005,859,1821,4122,4514,6178,1357,08/07/1991,22,2,AlmaMaterLLC,313444,Smith,MARRID,502,2284,12/01/2004, ACS ,6738,All,2002,3,789061,30/06/2007
3200,N,Neeraj,Nevada,Nevada,Nevada,Nevada,Andhra Pradesh,Peru,888474,722157253,Neeraj40@gmail.com,Nee893N,Transgender,23/02/1996,40,Loyal ,CustomerIdentificationProgram,courier,23/02/1996,TRUE,23/02/1996,683266003,23/02/1996,243,3317,4651,3039,8998,3001,01/08/1998,27,2,ImprintInc,853021,Neeraj,MARRID,8938,2485,15/01/2001,Maruti.pvt,3565,All,2017,8,104363,15/08/2003
3465,A,Abhishek,maysur,maysur,maysur,maysur,Andhra Pradesh,Brazil,571722,161773654,Abhishek40@yahoo.com,Abh814A,Male,14/12/2003,40,Potential ,CustomerIdentificationProgram,courier,14/12/2003,FALSE,14/12/2003,596281449,14/12/2003,269,1474,2610,3162,5847,5948,23/08/2003,40,3,BroderBros,572906,Abhishek,SINGLE,5545,9073,09/08/1996,sinoploxpvt,8659,All,2013,2,155388,22/10/1995
4929,S,Siya,Houston,Houston,Houston,Houston,Kerala,Afghanistan,403602,964996944,Siya21@gmail.com,Siy668S,Transgender,23/05/2003,21,Impulsive,OngoingMonitoring,G-Mail,23/05/2003,FALSE,23/05/2003,500517093,23/05/2003,818,2599,4195,3178,6599,9241,02/07/1993,40,1,ImprintInc,353187,Siya,SINGLE,591,2314,21/02/2008,Maruti.pvt,791,All,2013,4,159804,29/08/1992
579,K,Kapil,Texas,Texas,Texas,Texas,Gujarat,Afghanistan,116020,782528149,Kapil22@yahoo.com,Kap562K,Transgender,16/02/1991,22,Impulsive,CustomerDueDiligence,G-Mail,16/02/1991,FALSE,16/02/1991,982785834,16/02/1991,885,2860,4641,2749,9340,8101,29/12/2003,12,3,DriStickDecalCorp,333306,Kapil,MARRID,8974,8275,06/06/1997, ACS ,8896,All,2011,2,806134,05/01/2008
6559,V,Vinay,Los Angeles,Los Angeles,Los Angeles,Los Angeles,Goa,Albania,270389,15642935,Vinay52@rediff.co.in,Vin609V,Female,19/10/2007,52,Impulsive,OngoingMonitoring,courier,19/10/2007,FALSE,19/10/2007,459008792,19/10/2007,711,2269,2044,3659,4813,6672,24/11/2004,24,3,AlmaMaterLLC,513983,Vinay,SINGLE,992,6644,23/08/1993, ACS ,9915,All,2017,9,79380,27/04/2008
6982,S,Sachin,Nevada,Nevada,Nevada,Nevada,UP,Peru,831810,103627972,Sachin34@gmail.com,Sac212S,Female,14/06/1996,34,New ,CustomerIdentificationProgram,courier,14/06/1996,TRUE,14/06/1996,244601755,14/06/1996,977,2869,3349,4094,512,8289,22/10/1995,25,4,BroderBros,392771,Sachin,MARRID,105,6523,09/05/2000,RTO,3031,All,1997,9,786448,06/05/2001
38,S,Subba,Missouri,Missouri,Missouri,Missouri,Gujarat,Brazil,490196,188021209,Subba25@yahoo.com,Sub275S,Male,21/02/1997,25,New ,CustomerIdentificationProgram,G-Mail,21/02/1997,FALSE,21/02/1997,209829837,21/02/1997,374,2167,3562,3166,1514,4459,26/12/1995,26,4,ClubColorsBuyer,663656,Subba,MARRID,7330,5558,13/03/1991, ACS ,3311,All,1994,8,221261,06/08/1991
2258,S,Siya,Missouri,Missouri,Missouri,Missouri,Bihar,Peru,656395,383002047,Siya36@gmail.com,Siy688S,Male,26/06/1992,36,Potential ,CustomerIdentificationProgram,G-Mail,26/06/1992,TRUE,26/06/1992,159367397,26/06/1992,592,3051,4079,2864,8667,7920,10/03/2002,23,2,BroderBros,573082,Siya,SINGLE,8322,6550,26/10/2000,Maruti.pvt,5006,All,2007,1,228062,23/05/2003
8370,T,Tarun,maysur,maysur,maysur,maysur,Gujarat,Oman,870473,341136489,Tarun30@gmail.com,Tar271T,Male,17/07/1990,30,Impulsive,OngoingMonitoring,courier,17/07/1990,FALSE,17/07/1990,345756405,17/07/1990,773,3954,2947,3445,9551,337,09/10/1997,18,1,BroderBros,322199,Tarun,MARRID,9023,3183,11/06/2003,RTO,6673,All,1996,9,565889,23/07/1993
9722,S,Suraj,Houston,Houston,Houston,Houston,Goa,India,685043,763638041,Suraj58@rediff.co.in,Sur465S,Female,01/02/2000,58,New ,CustomerIdentificationProgram,G-Mail,01/02/2000,TRUE,01/02/2000,929306867,01/02/2000,138,2107,4496,3213,1106,2298,13/10/1990,16,2,BroderBros,133807,Suraj,SINGLE,3367,330,01/10/1998,RTA,6725,All,2005,5,962784,27/09/1997
1467,S,Suraj,Texas,Texas,Texas,Texas,MP,Albania,582592,160299869,Suraj51@gmail.com,Sur602S,Transgender,17/08/1991,51,Impulsive,CustomerDueDiligence,G-Mail,17/08/1991,TRUE,17/08/1991,459620371,17/08/1991,318,2336,4802,2887,9933,8486,02/12/2008,45,3,AlmaMaterLLC,773457,Suraj,SINGLE,3662,3690,24/06/1993,sinoploxpvt,9711,All,2008,1,172175,25/09/1999
492,S,Siya,Oregon,Oregon,Oregon,Oregon,Andhra Pradesh,Oman,302637,237474532,Siya48@gmail.com,Siy202S,Female,16/06/1992,48,New ,CustomerDueDiligence,courier,16/06/1992,FALSE,16/06/1992,548618158,16/06/1992,605,2359,2908,3377,424,2291,20/07/2005,26,4,ImprintInc,903718,Siya,MARRID,2701,4995,09/10/1997,sinoploxpvt,8419,All,1990,9,347299,11/02/1998
4014,T,Tesla,Kentucky,Kentucky,Kentucky,Kentucky,Goa,Afghanistan,202364,613746587,Tesla53@gmail.com,Tes434T,Transgender,25/01/1994,53,Loyal ,OngoingMonitoring,G-Mail,25/01/1994,TRUE,25/01/1994,636278568,25/01/1994,395,4440,4992,4730,8605,8122,19/07/2009,25,1,ClubColorsBuyer,903136,Tesla,MARRID,9957,6116,09/05/2001,sinoploxpvt,8673,All,2019,3,81490,25/04/2002
9258,V,Vinay,Delhi,Delhi,Delhi,Delhi,Andhra Pradesh,Oman,425057,433325309,Vinay55@yahoo.com,Vin167V,Male,02/04/2001,55,New ,CustomerDueDiligence,courier,02/04/2001,TRUE,02/04/2001,179584146,02/04/2001,794,3140,4302,3019,4979,9457,20/09/1993,26,2,BroderBros,233759,Vinay,MARRID,9204,9324,26/12/2008, ACS ,4640,All,2006,5,442618,25/05/1994
3857,S,Sonali,Chicago,Chicago,Chicago,Chicago,Kerala,Albania,282245,447457646,Sonali25@rediff.co.in,Son957S,Female,10/10/1991,25,New ,CustomerIdentificationProgram,courier,10/10/1991,FALSE,10/10/1991,215794053,10/10/1991,536,4206,4163,2059,8444,8937,14/10/2007,19,1,AlmaMaterLLC,562808,Sonali,SINGLE,9191,827,18/05/1992,Maruti.pvt,1276,All,2012,3,213783,31/12/1991
7895,T,Tarun,Banglore,Banglore,Banglore,Banglore,Andhra Pradesh,Peru,482889,108228490,Tarun44@gmail.com,Tar201T,Male,06/06/2005,44,Loyal ,CustomerDueDiligence,G-Mail,06/06/2005,FALSE,06/06/2005,610413029,06/06/2005,991,4694,2197,4834,2824,1373,07/12/1993,43,3,DriStickDecalCorp,492563,Tarun,SINGLE,5979,1300,22/03/2002,Maruti.pvt,1828,All,2014,9,39444,19/04/1990
1737,T,Tesla,pune,pune,pune,pune,Goa,Oman,455936,359133640,Tesla51@rediff.co.in,Tes347T,Male,05/08/1992,51,Impulsive,OngoingMonitoring,courier,05/08/1992,FALSE,05/08/1992,828329819,05/08/1992,693,3125,2190,4530,7558,8417,14/08/1999,14,4,AlmaMaterLLC,242999,Tesla,MARRID,2003,2749,03/03/1994,RTA,9189,All,1998,9,757829,19/06/2003
4540,P,Parul,Bombay,Bombay,Bombay,Bombay,Gujarat,Pakistan,335324,994577335,Parul41@yahoo.com,Par759P,Transgender,16/05/2006,41,Potential ,CustomerIdentificationProgram,G-Mail,16/05/2006,TRUE,16/05/2006,324557633,16/05/2006,254,3217,3399,4671,9521,5872,02/03/1999,13,4,ImprintInc,883916,Parul,MARRID,9966,959,23/09/2009,RTO,9586,All,2008,7,244886,26/08/1995
5245,V,Vinay,Bhopal,Bhopal,Bhopal,Bhopal,MP,Albania,318338,259420448,Vinay47@rediff.co.in,Vin506V,Female,20/06/1992,47,Potential ,CustomerIdentificationProgram,courier,20/06/1992,FALSE,20/06/1992,388448107,20/06/1992,115,3796,3005,2915,881,2813,18/11/2007,10,4,ClubColorsBuyer,313618,Vinay,MARRID,283,5794,31/10/2005, ACS ,6062,All,1995,5,785015,23/10/1998
1446,S,Subba,Los Angeles,Los Angeles,Los Angeles,Los Angeles,Goa,Pakistan,851039,703244903,Subba37@rediff.co.in,Sub171S,Male,11/09/1996,37,Potential ,OngoingMonitoring,courier,11/09/1996,FALSE,11/09/1996,791539451,11/09/1996,363,2919,2760,4459,7290,5546,26/07/2002,8,1,DriStickDecalCorp,583978,Subba,MARRID,6514,1725,10/08/1997,sinoploxpvt,8447,All,1991,6,889453,30/06/1994
7802,P,Parul,Delhi,Delhi,Delhi,Delhi,Goa,Pakistan,733692,29812667,Parul56@rediff.co.in,Par386P,Female,16/12/2000,56,Loyal ,OngoingMonitoring,courier,16/12/2000,FALSE,16/12/2000,816075055,16/12/2000,304,1381,2584,2760,8116,3865,17/01/1995,13,4,DriStickDecalCorp,292770,Parul,SINGLE,3609,3180,10/08/2002,sinoploxpvt,6536,All,1996,10,835725,13/05/1996
4023,S,Sonali,Delhi,Delhi,Delhi,Delhi,MP,Albania,515019,717251495,Sonali36@rediff.co.in,Son919S,Male,14/08/2005,36,New ,CustomerDueDiligence,G-Mail,14/08/2005,FALSE,14/08/2005,293728108,14/08/2005,795,4351,4179,3165,8390,8084,30/04/2004,29,2,DriStickDecalCorp,193730,Sonali,SINGLE,4571,8151,02/03/1996,RTA,9643,All,2015,11,277756,28/02/2003
325,S,Suraj,Nevada,Nevada,Nevada,Nevada,MP,Albania,638076,892009051,Suraj54@yahoo.com,Sur203S,Female,22/01/2001,54,New ,CustomerIdentificationProgram,G-Mail,22/01/2001,FALSE,22/01/2001,523876681,22/01/2001,106,1771,4794,2796,2212,4348,04/03/2002,18,4,AuthenticStreeSignsInc,283973,Suraj,SINGLE,2701,4631,23/08/1992,sinoploxpvt,6747,All,2006,5,957909,24/02/2007
3294,S,Sachin,Banglore,Banglore,Banglore,Banglore,Kerala,Peru,231141,658846215,Sachin58@rediff.co.in,Sac497S,Male,20/04/2009,58,Potential ,OngoingMonitoring,courier,20/04/2009,FALSE,20/04/2009,599430270,20/04/2009,895,2829,3146,4212,8027,9456,23/12/2006,46,2,ImprintInc,262238,Sachin,SINGLE,2943,9758,11/02/1998,Maruti.pvt,8650,All,1997,8,359488,13/11/1998
6308,A,Anand,Bhopal,Bhopal,Bhopal,Bhopal,Jharkhand,Oman,771089,346136002,Anand51@yahoo.com,Ana344A,Male,30/03/2003,51,Impulsive,CustomerDueDiligence,courier,30/03/2003,TRUE,30/03/2003,907522020,30/03/2003,352,1377,2645,3665,5064,6058,03/07/2001,23,4,AlmaMaterLLC,192972,Anand,MARRID,1311,2298,12/08/2008,Maruti.pvt,9175,All,2017,3,650615,04/05/1991
6302,K,Kapil,Nagpur,Nagpur,Nagpur,Nagpur,Gujarat,India,781790,842856319,Kapil52@yahoo.com,Kap539K,Female,14/04/2005,52,Loyal ,CustomerIdentificationProgram,G-Mail,14/04/2005,TRUE,14/04/2005,621944155,14/04/2005,722,2687,4206,2608,1458,4310,31/05/2003,28,4,AuthenticStreeSignsInc,622493,Kapil,MARRID,1224,1214,02/05/2009, ACS ,7299,All,1999,11,327544,25/11/1993
4169,A,Anamika,hyd,hyd,hyd,hyd,MP,Albania,157560,178721877,Anamika40@rediff.co.in,Ana409A,Male,19/08/2000,40,Potential ,OngoingMonitoring,courier,19/08/2000,FALSE,19/08/2000,584638986,19/08/2000,618,2817,4348,3516,751,1145,11/03/1996,26,3,DriStickDecalCorp,642478,Anamika,MARRID,661,577,27/10/1996, ACS ,8221,All,1998,3,111293,13/11/2003
4980,S,Siya,Los Angeles,Los Angeles,Los Angeles,Los Angeles,MP,Brazil,473434,453196191,Siya48@gmail.com,Siy821S,Transgender,03/01/2002,48,Impulsive,OngoingMonitoring,G-Mail,03/01/2002,FALSE,03/01/2002,279580021,03/01/2002,392,2935,3042,2705,6570,5838,18/03/2007,9,4,DriStickDecalCorp,742080,Siya,SINGLE,3726,2171,25/01/2009, ACS ,5916,All,1990,5,336742,23/03/2002
3919,T,Tesla,Nagpur,Nagpur,Nagpur,Nagpur,Jharkhand,Pakistan,426438,805729699,Tesla54@rediff.co.in,Tes874T,Male,11/01/2009,54,Potential ,OngoingMonitoring,G-Mail,11/01/2009,TRUE,11/01/2009,445832920,11/01/2009,710,2204,3336,2023,8424,5624,28/02/2008,30,1,ClubColorsBuyer,252688,Tesla,SINGLE,6336,9081,25/06/2006,RTA,9444,All,2019,4,78714,09/04/2002
8261,P,Parul,pune,pune,pune,pune,Andhra Pradesh,Peru,590064,635346195,Parul42@rediff.co.in,Par110P,Male,01/06/1998,42,Impulsive,CustomerDueDiligence,G-Mail,01/06/1998,TRUE,01/06/1998,161648807,01/06/1998,735,2456,3227,4292,6990,865,24/05/2001,14,2,ImprintInc,452116,Parul,SINGLE,173,4692,10/12/2000,RTA,4139,All,2008,2,468950,15/01/1999
452,P,Parul,Bhopal,Bhopal,Bhopal,Bhopal,MP,Oman,751959,607402865,Parul36@gmail.com,Par795P,Female,26/01/1991,36,New ,CustomerIdentificationProgram,courier,26/01/1991,FALSE,26/01/1991,181006208,26/01/1991,272,3396,3054,4132,7386,3975,08/09/1994,43,3,DriStickDecalCorp,433678,Parul,MARRID,9901,7348,30/09/1996,Maruti.pvt,5704,All,1998,4,826682,20/07/2003
1185,S,Suraj,Ohio,Ohio,Ohio,Ohio,Kerala,Albania,802310,200917287,Suraj43@rediff.co.in,Sur830S,Male,12/02/1991,43,New ,CustomerIdentificationProgram,G-Mail,12/02/1991,TRUE,12/02/1991,645615608,12/02/1991,763,1735,2434,3967,1862,7683,07/09/2002,15,4,ImprintInc,533162,Suraj,MARRID,3163,2086,10/03/1991,sinoploxpvt,8811,All,2014,10,391403,05/11/2007
668,T,Tarun,Texas,Texas,Texas,Texas,Andhra Pradesh,Oman,724800,465891728,Tarun23@yahoo.com,Tar551T,Transgender,26/05/2008,23,New ,OngoingMonitoring,courier,26/05/2008,FALSE,26/05/2008,115689124,26/05/2008,866,1782,2239,4971,4003,7605,20/11/1991,23,4,BroderBros,903846,Tarun,MARRID,7826,6194,19/02/2002,sinoploxpvt,7173,All,2008,8,666433,28/01/1993
3607,S,Sachin,Los Angeles,Los Angeles,Los Angeles,Los Angeles,Bihar,Brazil,440842,379878456,Sachin31@gmail.com,Sac661S,Male,02/11/2000,31,Impulsive,CustomerDueDiligence,G-Mail,02/11/2000,FALSE,02/11/2000,985300789,02/11/2000,375,4573,4797,3401,7819,5514,05/07/1996,44,1,BroderBros,133513,Sachin,MARRID,2089,7127,04/02/2006,RTA,7465,All,2018,11,619736,07/09/2007
2509,A,Abhishek,California,California,California,California,UP,India,345205,417633282,Abhishek46@yahoo.com,Abh365A,Male,13/02/2005,46,Potential ,CustomerIdentificationProgram,courier,13/02/2005,FALSE,13/02/2005,788572959,13/02/2005,808,2293,2012,3622,5257,4060,12/02/2006,19,1,ImprintInc,752770,Abhishek,MARRID,2290,2760,31/12/2001,RTO,4340,All,2018,5,406026,14/08/2009
6689,N,Neeraj,Houston,Houston,Houston,Houston,Goa,Afghanistan,115518,427078647,Neeraj22@rediff.co.in,Nee885N,Transgender,26/02/2000,22,Potential ,CustomerDueDiligence,courier,26/02/2000,FALSE,26/02/2000,663857323,26/02/2000,781,1814,4191,2741,1660,6383,26/06/1993,19,2,BroderBros,623437,Neeraj,SINGLE,7148,5244,30/07/2008,RTO,5960,All,2002,3,310068,15/07/2003
8213,S,Sonali,Nevada,Nevada,Nevada,Nevada,Gujarat,Pakistan,766250,47946399,Sonali48@yahoo.com,Son842S,Female,17/01/2001,48,Loyal ,CustomerDueDiligence,G-Mail,17/01/2001,FALSE,17/01/2001,212484683,17/01/2001,594,4331,4214,4792,6608,5987,13/12/1993,11,1,ImprintInc,653396,Sonali,MARRID,9947,6420,26/05/2005,RTO,8704,All,1993,8,149477,06/09/1990
7484,T,Tesla,Oregon,Oregon,Oregon,Oregon,MP,Albania,418696,435642840,Tesla45@rediff.co.in,Tes422T,Male,03/10/1993,45,New ,CustomerIdentificationProgram,courier,03/10/1993,FALSE,03/10/1993,380468427,03/10/1993,922,1449,3435,4205,1451,1119,19/09/2006,18,3,AlmaMaterLLC,383960,Tesla,SINGLE,5070,5874,04/06/1991,sinoploxpvt,3081,All,1993,1,327145,29/11/1993
1639,S,Smith,maysur,maysur,maysur,maysur,Jharkhand,Pakistan,224014,75506539,Smith32@yahoo.com,Smi328S,Transgender,04/07/1998,32,Potential ,CustomerDueDiligence,G-Mail,04/07/1998,FALSE,04/07/1998,152797360,04/07/1998,832,3563,4792,3084,5171,3364,03/06/1995,2,4,AlmaMaterLLC,472552,Smith,MARRID,3995,2360,25/01/2002, ACS ,9523,All,1998,10,545978,13/08/1991
7451,N,Neeraj,Bhopal,Bhopal,Bhopal,Bhopal,UP,Afghanistan,450587,100253577,Neeraj22@gmail.com,Nee940N,Transgender,24/09/1990,22,Impulsive,OngoingMonitoring,G-Mail,24/09/1990,FALSE,24/09/1990,953304588,24/09/1990,141,3463,2140,4558,1271,1682,08/04/1993,17,3,AuthenticStreeSignsInc,902239,Neeraj,MARRID,1266,4254,27/07/1999,RTA,9861,All,1993,10,774460,28/05/1993
7862,S,Subba,hyd,hyd,hyd,hyd,Goa,Brazil,505695,350323031,Subba20@rediff.co.in,Sub151S,Transgender,19/02/2000,20,Potential ,OngoingMonitoring,G-Mail,19/02/2000,TRUE,19/02/2000,812942327,19/02/2000,321,1707,3298,2156,642,383,21/01/1996,13,3,ImprintInc,512500,Subba,MARRID,1045,5070,24/05/2002,RTA,3214,All,2011,10,485372,21/09/2004
9433,T,Tarun,pune,pune,pune,pune,Bihar,Pakistan,239702,732718477,Tarun56@rediff.co.in,Tar937T,Female,21/03/2009,56,Impulsive,CustomerIdentificationProgram,G-Mail,21/03/2009,TRUE,21/03/2009,647945097,21/03/2009,833,3737,3805,2478,4769,7026,18/01/2004,9,4,BroderBros,313602,Tarun,MARRID,111,1492,01/04/1993,RTA,8884,All,2019,7,685780,23/12/1990
3612,K,Kapil,Kentucky,Kentucky,Kentucky,Kentucky,Andhra Pradesh,Afghanistan,751024,401181764,Kapil17@gmail.com,Kap941K,Male,24/03/2004,17,Potential ,CustomerDueDiligence,G-Mail,24/03/2004,FALSE,24/03/2004,639466827,24/03/2004,806,3436,3380,3551,573,1584,27/08/1994,41,3,BroderBros,632534,Kapil,MARRID,4522,6438,24/02/2002,sinoploxpvt,8061,All,2018,5,726223,26/11/1992
517,S,Smith,Kentucky,Kentucky,Kentucky,Kentucky,Goa,India,730815,286302565,Smith41@yahoo.com,Smi463S,Transgender,07/10/2006,41,Loyal ,CustomerDueDiligence,G-Mail,07/10/2006,TRUE,07/10/2006,612245568,07/10/2006,114,1903,3755,2488,8552,6623,05/08/2002,14,1,AlmaMaterLLC,252514,Smith,MARRID,657,4475,26/04/2004, ACS ,8831,All,2011,9,420180,02/04/1992
4965,S,Siya,pune,pune,pune,pune,UP,India,860297,477925253,Siya54@yahoo.com,Siy611S,Male,05/03/1994,54,New ,CustomerDueDiligence,courier,05/03/1994,TRUE,05/03/1994,297366413,05/03/1994,198,1304,4651,3960,2109,328,12/09/2002,4,4,ClubColorsBuyer,123351,Siya,SINGLE,3147,5460,26/06/2002,RTO,7827,All,2002,8,85224,24/11/1996
1737,N,Nikhil,Bombay,Bombay,Bombay,Bombay,MP,Peru,618362,650601745,Nikhil40@yahoo.com,Nik500N,Transgender,21/09/2006,40,Loyal ,CustomerDueDiligence,courier,21/09/2006,FALSE,21/09/2006,799905090,21/09/2006,669,3472,4651,4578,6720,8078,28/07/1993,44,3,BroderBros,232788,Nikhil,SINGLE,2677,717,07/05/1999,RTO,9620,All,1997,1,535302,09/07/1990
7462,N,Nikhil,pune,pune,pune,pune,Goa,Albania,530163,778314286,Nikhil45@gmail.com,Nik548N,Transgender,30/09/1993,45,Loyal ,CustomerDueDiligence,G-Mail,30/09/1993,TRUE,30/09/1993,662853432,30/09/1993,207,4074,3716,3268,5023,3551,23/08/1996,13,4,AuthenticStreeSignsInc,173250,Nikhil,SINGLE,6284,4849,06/04/2009,sinoploxpvt,7726,All,1994,9,978033,18/06/1998
3611,S,Suraj,Bombay,Bombay,Bombay,Bombay,Jharkhand,Afghanistan,627489,38739129,Suraj18@gmail.com,Sur730S,Male,10/05/1995,18,Impulsive,CustomerIdentificationProgram,G-Mail,10/05/1995,FALSE,10/05/1995,704458061,10/05/1995,787,2680,4046,3357,6654,4986,10/03/1998,35,1,AuthenticStreeSignsInc,412938,Suraj,SINGLE,8036,6243,20/02/1996,Maruti.pvt,6799,All,2006,2,594572,18/08/1998
6850,S,Smith,Bhopal,Bhopal,Bhopal,Bhopal,Bihar,Pakistan,166515,222929759,Smith58@gmail.com,Smi213S,Female,21/11/2005,58,New ,CustomerIdentificationProgram,courier,21/11/2005,FALSE,21/11/2005,277578551,21/11/2005,496,4040,2691,4072,1003,9670,15/10/1991,27,4,AlmaMaterLLC,683760,Smith,SINGLE,8786,2755,30/04/1991,Maruti.pvt,326,All,2010,3,439745,06/07/1997
8527,P,Parul,Banglore,Banglore,Banglore,Banglore,UP,Pakistan,508096,396370803,Parul40@rediff.co.in,Par912P,Male,20/09/1998,40,Impulsive,OngoingMonitoring,courier,20/09/1998,FALSE,20/09/1998,911057170,20/09/1998,385,4685,2696,2666,4087,3992,29/10/2006,42,1,BroderBros,532077,Parul,MARRID,370,7793,15/04/1990,RTO,3556,All,1992,10,34730,17/12/1993
8042,N,Neeraj,Banglore,Banglore,Banglore,Banglore,MP,India,156810,930548833,Neeraj56@rediff.co.in,Nee859N,Female,08/04/2001,56,Loyal ,CustomerDueDiligence,G-Mail,08/04/2001,FALSE,08/04/2001,882670236,08/04/2001,519,3622,4416,3004,428,7046,27/11/1999,18,1,AuthenticStreeSignsInc,432767,Neeraj,SINGLE,723,9558,04/08/2000,RTA,9345,All,1996,10,439440,22/05/1997
1631,V,Vinay,Ohio,Ohio,Ohio,Ohio,Gujarat,India,484169,405943436,Vinay53@gmail.com,Vin829V,Male,15/06/2009,53,Loyal ,CustomerDueDiligence,courier,15/06/2009,TRUE,15/06/2009,622611809,15/06/2009,318,3309,2965,2211,1748,1393,21/08/1999,24,3,AuthenticStreeSignsInc,533272,Vinay,SINGLE,921,8531,27/01/2006,RTA,317,All,1994,5,433591,19/12/2001
3353,A,Abhishek,pune,pune,pune,pune,MP,India,587084,693970898,Abhishek37@yahoo.com,Abh849A,Transgender,27/02/2007,37,Potential ,CustomerDueDiligence,G-Mail,27/02/2007,TRUE,27/02/2007,612190569,27/02/2007,955,1405,2513,4381,1635,8659,11/02/1991,32,4,AlmaMaterLLC,243036,Abhishek,MARRID,7183,1853,21/11/1996,RTA,9088,All,1998,6,275309,01/04/1997
1635,T,Tesla,hyd,hyd,hyd,hyd,Gujarat,Brazil,263842,860248844,Tesla24@rediff.co.in,Tes543T,Female,21/11/1993,24,Impulsive,CustomerIdentificationProgram,courier,21/11/1993,FALSE,21/11/1993,489812486,21/11/1993,193,3438,3724,3126,9003,3319,17/12/1990,35,3,DriStickDecalCorp,632859,Tesla,SINGLE,6409,4838,17/11/2004,sinoploxpvt,320,All,2014,11,116462,12/01/1997
765,N,Neeraj,Nevada,Nevada,Nevada,Nevada,MP,Brazil,103269,368755664,Neeraj32@gmail.com,Nee505N,Transgender,07/09/2000,32,Impulsive,OngoingMonitoring,courier,07/09/2000,FALSE,07/09/2000,856919996,07/09/2000,437,3992,4822,3082,6399,2727,29/07/2005,11,2,ClubColorsBuyer,482716,Neeraj,SINGLE,1268,6809,15/09/1992,Maruti.pvt,1683,All,1993,7,528401,17/11/2002
297,N,Nikhil,California,California,California,California,Bihar,Oman,711568,400871043,Nikhil41@yahoo.com,Nik844N,Female,21/08/1998,41,Potential ,CustomerDueDiligence,G-Mail,21/08/1998,TRUE,21/08/1998,852433223,21/08/1998,352,2795,3800,3107,1114,8408,30/04/2008,40,1,BroderBros,403226,Nikhil,SINGLE,8811,6577,09/09/1990,sinoploxpvt,5530,All,2001,11,842460,16/07/2001
3501,S,Suraj,Kentucky,Kentucky,Kentucky,Kentucky,Jharkhand,Peru,398589,900871325,Suraj18@gmail.com,Sur412S,Male,14/08/1999,18,Loyal ,CustomerDueDiligence,courier,14/08/1999,FALSE,14/08/1999,990593163,14/08/1999,719,1859,3756,2976,7374,7816,29/08/1995,20,1,BroderBros,932023,Suraj,SINGLE,7918,4394,30/10/1994, ACS ,3307,All,1990,3,937599,07/05/2009
7228,A,Anand,Missouri,Missouri,Missouri,Missouri,Kerala,Oman,884988,377049104,Anand56@yahoo.com,Ana112A,Female,31/12/1992,56,Potential ,CustomerIdentificationProgram,courier,31/12/1992,FALSE,31/12/1992,200691492,31/12/1992,139,3286,3620,4177,3044,1747,15/10/1994,39,4,BroderBros,652562,Anand,MARRID,9184,7159,08/11/2008,sinoploxpvt,376,All,2011,6,837546,20/09/2003
5108,S,Subba,hyd,hyd,hyd,hyd,Gujarat,Oman,407571,863047369,Subba47@yahoo.com,Sub539S,Transgender,26/10/1995,47,Potential ,OngoingMonitoring,G-Mail,26/10/1995,FALSE,26/10/1995,753755494,26/10/1995,437,2769,3864,3048,2107,4581,12/10/1993,33,4,BroderBros,382909,Subba,MARRID,3028,6508,14/08/2000,Maruti.pvt,7815,All,2005,8,337245,11/01/1995
